1.916753359034288451e+01,1.114416436225609708e+01,7.293623433047911497e+00,8.905468460172471623e+00,1.449510254586907720e+01,-4.357947703786699378e+00,6.261146162905031787e+00,2.440236613832186663e+01,1.720763974139811481e+01,7.351797005194041112e+00,1.850569431429626022e+01,5.270994591033121068e+00,8.394241361176913330e+00,1.250401704384451129e+01,1.782495610594161306e+01,1.021394415019028656e+01,3.286262061183113303e+01,2.127552122206325080e+01,1.574473228844425954e+01,2.662178497840085534e+00,2.308076099058280661e+01,2.216770552396396354e+01,1.559480663647567233e+01,2.956949727341693901e+01,1.541176456146369134e+01,1.362131840701249530e+01,1.021025431448201459e+01,2.995972230391561553e+01
2.774611301343984238e+01,1.917550456082673449e+01,9.942329469070138259e+00,1.817803937941210179e+01,2.194396972588516093e+01,2.400391228799853849e+01,3.023923183720583907e+01,2.172120385326281777e+01,3.297369230854825872e+01,1.528765737927756163e+01,1.844564179921077951e+01,2.594447709229093135e+01,2.532766699298621660e+01,1.394439978392562907e+01,1.516904024280889729e+01,1.826411965846851260e+01,1.399057378694275755e+01,2.650314925259008803e+01,1.890919168912699533e+01,2.451892347724999510e+01,2.094622283643082383e+01,1.416885501778515710e+01,1.501650850919750013e+01,7.915409994642717884e+00,1.809126542961549688e+01,3.036163882224684940e+01,2.448263295737421075e+01,3.442106006583154709e+01
1.487608063215037468e+01,2.325579152847830855e+01,1.163322196789843055e+01,5.881257627859912240e+00,1.345189097539706857e+01,1.934892141569268276e+01,1.241572609126571614e+01,1.893043219172867708e+01,2.348469166025559662e+00,1.434464628719561397e+01,9.653346003994460744e+00,1.267699593157889204e+01,2.831029135501353977e+01,2.580770051786636898e+01,2.473423641940658158e+01,2.354700348250022301e+01,1.135738698592785312e+01,2.472554390316690487e+01,1.504740563199494296e+01,9.854948461410261373e+00,1.290209677833072455e+01,1.603259919280251822e+01,2.936971893751553964e+01,2.517146738628593283e+01,3.106697844393127905e+00,1.403125571737425403e+01,1.192757388347757974e+01,4.381598636329533036e+01
2.051178788888623927e+01,7.210555935122143545e+00,1.291820641826597083e+01,-1.683484088671448609e+00,1.787991910752470304e+01,1.533073082341485716e+01,2.193981698979197859e+01,3.150985371288915204e-01,7.803175191827264712e+00,1.548217216781426409e+01,7.337565670405251872e+00,1.854275801145664460e+01,2.973405208195197602e+00,1.144271699527223340e+01,7.093800444210440759e+00,4.680527711295460414e+00,1.388916497563878671e+01,3.652261186238317237e+01,5.642032333617040152e+00,4.425639383079580824e+00,1.322479835666137760e+01,-5.791582681586540104e+00,1.845937025967408474e+01,1.123520853033197220e+01,1.378023069387061206e+01,3.418035286266994177e+01,9.061809730023112408e+00,1.346556550697834886e+01
2.562377290441092015e+01,1.665726541920956194e+01,4.161472576750400520e+01,2.286043251248793595e+01,1.590658502070168190e+01,2.077978262046642044e+01,3.034227206842469116e+01,1.020494465439529108e+01,1.043282695486063361e+01,4.196789403228081028e+01,1.422300924377753084e+01,2.674947427557092183e+01,5.208215385297369693e+01,2.346118087012169084e+01,2.454357510479732341e+01,3.491223591780713065e+01,2.380775024940472662e+01,2.156465525430049368e+01,1.972100199109546637e+01,1.127032042069692608e+01,3.361859461988218811e+01,3.489691054037801621e+01,2.693101667040976110e+01,5.157460810229115111e+01,1.325249158969045027e+01,1.414244659485844835e+01,3.342085748913314092e+01,3.143308526420744187e+01
2.140060559795566419e+01,1.518829675552564495e+01,1.344118654107194111e+01,1.164952874582729336e+01,8.964493288540337224e-01,-2.952574316901251716e+00,1.413116525905860321e+01,1.491570844912755511e+01,8.787401048926067659e+00,2.330604981400515641e+01,2.008779342737310003e+01,2.113911127613481611e+01,1.546896354318782763e+01,1.200357343267900134e+01,4.458569433070433519e+01,4.323940455601480437e+00,2.937683733621134330e+00,3.047879152088516364e+01,1.258019671932644279e+01,3.723875049932251358e+01,1.794146009118646745e+01,1.154879905942901352e+01,1.150405829579647765e+01,8.800667719423952207e+00,5.732239259572958545e+00,1.517428117845850188e+01,1.117064300561312074e+01,2.068441874651397328e+01
1.553573691595554251e+01,2.200584525372872235e+01,1.556921738123815402e+01,3.030790110820436922e+01,1.843518120392069548e+01,1.696879964527630946e+01,1.565913915827726877e+00,2.149644942010358406e+01,1.727419754082242065e+01,1.036585476020516161e+01,3.857840327031127714e+01,2.018364832036920831e+01,3.760775978938163888e+01,1.372698019338544384e+01,1.546163572419941090e+01,1.581103971451961776e+01,2.165172267428680897e+01,2.224702678042066495e+01,3.460058382083929018e+01,1.659339918135232850e+01,2.004936501601884302e+01,2.134892129266738081e+01,1.272595720049509538e+01,2.117982851006641098e+01,1.793864427668441408e+01,1.537723357161441484e+01,2.544156402447651644e+01,2.683797527016099593e+01
2.394399276153827572e+01,2.066352185455773949e+01,7.385018129444442359e+00,2.124176187721950626e+01,1.363507148961367754e+01,8.705654555668177252e+00,1.674296301277409427e+01,2.695167294728118534e+01,2.222504846547015589e+01,2.434509584218814027e+01,2.229937430555331446e+01,2.239028065155808278e+01,2.790681821096659476e+01,2.604683134077838957e+01,2.947309397464251646e+01,1.800033718306907815e+01,3.663109516616120231e+01,3.902938163558614804e+01,3.737879618618897126e+01,4.376613062180689440e+01,1.348931887745015956e+01,2.827818989137326966e+01,1.270992157890937513e+01,1.657285870950501661e+01,2.955213211508531401e+01,2.797787836534078565e+01,1.330393649698924996e+01,2.589769062879560124e+01
2.593707326408851088e+01,2.746860403946612195e+01,6.605690226865148418e+01,1.491590958515058851e+01,1.721929753518930184e+01,5.407293330299211931e+01,1.980229054531502442e+01,2.793016418507612997e+01,2.145435716032087115e+01,3.625785749056247198e+01,3.004607870836109385e+01,2.176206709380904414e+01,3.020664410734876881e+01,5.135637029093804529e+01,2.303983164936671812e+01,3.070200070365495648e+01,3.098183299755452680e+01,6.405212708965835944e+00,3.949342265563547727e+01,5.033536479886521420e+01,3.114279467163874671e+01,3.172924297347396916e+01,4.737922830395498153e+01,2.890128548784709395e+01,3.002942051664769352e+01,2.131260780692426593e+01,2.089892670969436139e+01,2.781654033258651637e+01
2.419783049829748123e+01,1.222750943163976167e+01,1.886575980255874185e+01,6.191279384346247916e+00,3.526847013228380234e+01,3.354421719447415740e+00,1.870504994079757921e+01,2.314129867520510331e+01,1.694884096347872671e+01,4.153299023249353894e+01,7.668093268128841622e+00,2.411741942464442801e+01,2.182853904288301194e+01,2.849570599497029733e+01,8.369411275622328006e+00,1.465161810626311478e+01,1.808434143478834244e+01,3.983737545626867416e+01,3.260687661571336093e+01,9.938530949787830693e+00,3.514313617724759098e+01,1.342044864286100037e+01,1.098995412915902747e+01,3.399026130687177272e+01,2.223604261958222494e+01,1.413645181539791373e+01,1.731147206827982998e+01,1.661825023488189057e+00
