1.195942528543003114e+01,-3.543081502716756148e+00,1.929112463569007474e+01,3.297151330818287107e+01,1.729623966686507197e+00,1.479946813720946608e+01,-7.532897095605780358e+00,-3.719348487810545834e+00,-3.004373128237535884e+00,-3.104084730366463596e+00,8.207128222071902712e+01,-2.257439928223916148e+00,1.696231018847687722e+01
1.564097515544052719e+01,4.057106283958039938e+01,2.762067723860010560e+01,3.119460042930194987e+01,3.342808685748966724e+01,2.908553498697023443e+01,4.553656166317738396e+00,2.991596962727708942e+01,1.202130755015425656e+01,5.263170891344477020e+00,8.694968409947900767e+00,1.901357808807969008e+01,6.968367343231921041e+01
-1.220106307244736454e+00,4.282976554544363879e+00,9.406105423112693487e+00,2.637828850426426186e+01,1.120443740311000482e+02,2.789627728418125940e+01,1.865623571288450577e+01,8.489610647362290763e+00,1.541782373666388573e+01,-5.849356588356184883e-01,9.147318940693558886e+00,1.375350751386733705e+01,2.450066188896013841e+01
1.291710384360182706e+00,2.766585241359995351e+01,-2.198790746299563281e+01,4.565545215504262622e+00,2.692531897681826880e+00,1.708539511613209072e+01,3.627296931017156112e+01,-1.350984488251536053e+00,-1.068442740468037755e+01,-2.293039564705462041e+01,-1.978545227288691066e+01,-1.383042134093317799e+01,-8.659876384627981594e+00
2.624407780579164395e+01,3.779905942050049816e+01,6.264647790537629213e+00,5.430056888136616244e+00,3.445003309154758142e+01,8.708767311647386578e+01,5.160695359684469707e+01,2.212476134341913081e+01,2.517730383660650162e+01,1.274162928988839649e+00,2.336892681555734441e+01,3.966270197897183269e+00,1.224998978476278744e+01
3.765382148394984085e+01,2.376561030386918016e+00,4.449183901643034744e+01,5.093402040190289171e+01,5.305358302588660813e+00,1.190784246974572191e+01,3.284045808322002813e+01,1.924254409547060618e+01,2.771527610381595252e+01,-6.381316925559326947e+00,5.475876409964939739e+00,2.446780633094855162e+01,4.818705343508213446e+01
1.420204238124199669e+01,3.453684963361219928e+01,1.247866799742046418e+01,4.700305111698666138e+01,1.924932503245212345e+01,6.339019718805515069e+00,8.576489970729086920e+00,1.392072537842914670e+01,-1.806888268521764096e-01,3.410588945089386215e+01,6.910201803689292888e+01,2.472967304705691305e+01,5.611524817756478001e+01
1.741853843618774533e+01,1.678229129862610947e+01,1.403015041847731403e+00,5.772387048528476328e+01,2.253342623455289129e+01,5.682654894614944219e+00,7.147653775570629087e+00,1.460546787887410147e+01,5.336654044926246598e+01,2.956748561344704029e+01,4.116093795743315553e+01,2.023668457852584979e+01,-2.357671683725730105e+00
1.478460389533188390e+01,2.373443890358695185e+01,-1.055297792372802412e+00,2.737150325568807574e+01,2.574833453315282483e+01,4.012432048587756128e+01,3.721412897931860186e+01,4.116436260155302307e+01,1.512669704778398483e+01,3.402087935833580445e+01,8.173241258708776158e+00,2.795679821045794000e+01,8.391299958241219548e-01
1.000987490516886069e+01,2.306934651936168379e+01,3.015744131092129976e+01,5.651707524797084936e+00,-2.243155609841382070e+00,8.633611099941226996e+00,1.933565099516438179e+00,8.765659019313146061e+00,1.792772984514460077e+01,-1.187140122586765933e+01,-1.006236060728144643e+01,-1.067240238422033372e+01,-6.432834821027360483e+00
3.018631162220962061e+00,1.233778845448156858e+01,-7.404828041526846150e+00,7.663150290403359932e+00,2.015712069105281046e+01,2.130525423711958410e+01,1.208901330399743834e+01,2.098595656215000815e+01,1.149953702022548896e+01,7.954999239326546068e+00,5.370004868084876648e+01,-1.231185821579529716e+01,-3.567842949893630600e+00
-2.226199304987323302e+01,-3.179858529255601240e+01,-1.186577765224951087e+01,-3.508910201766491355e+01,-3.881571739284891009e+01,-2.649060724490252028e+01,-4.046718662339929296e+01,-4.099787434676145637e+01,-2.169596260226115447e+01,9.838953395459196116e+00,-2.988354703516708000e+01,-3.298928123699523951e+01,-4.349189666997230574e+01
3.418638631164032660e+01,1.790159319259386805e+01,4.085418951184828984e+01,1.909384868327009599e+01,2.160796869790341646e+01,5.651720747203643214e+01,5.516677136956014138e+00,2.855346298963420626e+00,1.798698543649809523e+01,1.917923308537436000e+01,5.350839632413882896e+01,4.411524389486602615e+01,2.044863181400441654e+00
8.769748450398255457e+00,7.816247807610704257e+00,-5.978140759233444790e+00,-6.930563500499566487e+00,-9.396681961386834203e+00,7.301806724508852042e+00,1.899736947432959511e+00,3.862384690910759844e+01,-7.973678851763460251e+00,2.177909236287920791e+01,2.172029525103269165e+01,-7.493636493595871251e+00,2.325689164927093344e+01
1.994382562178493856e+01,-7.863895842978023687e+00,1.096566751356479230e+01,8.798689249099152926e-03,2.077283948079130482e+01,5.269066128013259132e+00,6.492153700742370859e+01,1.484113278905474509e+01,5.132154356703163245e+01,-5.016471970265447666e+00,2.039728084280902465e+00,1.817063861825162263e+01,-3.188721255661745690e+00
2.156192625522261963e+01,2.415578699053127565e+01,4.678033483255624958e+01,2.511439897577104219e+01,4.030287055165529608e+01,3.095074303673836269e+01,1.854726858794393962e+01,3.370644787861203895e+01,6.185464049968333988e+00,1.670528347510948919e+01,4.683657387293168739e+01,3.373628434000806209e+01,1.704986409559756666e+01
1.583827746345113319e+01,2.001978585967143687e+01,3.121127916792789136e+01,1.018075545347914179e+01,2.436038127964537114e+00,6.142415360958749737e+00,3.987738622220427520e-01,4.143676088982544314e+01,7.838227667294423995e+00,-1.085758445892639923e+00,5.104394023580665873e+01,-1.002854819516474194e+01,-4.171043608919942081e+00
1.907765642396690708e+01,-3.294162841964026534e+00,5.022949600132530001e+00,1.513259456524959212e+01,3.835123451955904272e+01,1.068301310557400896e+01,3.310198342005359962e+01,1.714930480363370080e+01,1.592153334479088933e+01,1.556069773923037403e+01,1.043651983030555108e+01,1.404992692551645384e+00,1.629909763429972847e+00
2.884085739619730759e+01,8.755816323771806253e+01,7.580631115282022492e+00,2.751381997870729990e+01,3.531459395169788706e+01,1.271294566662299452e+01,1.566858905070885122e+01,6.112300405601728670e+01,3.218524408402729620e+01,3.322004069300555074e+01,3.291084564679232471e+01,2.817635288686100736e+01,2.985402074641066505e+01
3.116142463068940671e+01,1.742938209019946427e+01,1.622257442729341648e+01,8.440774428447941347e+00,1.427704076140311251e+01,1.444996490446934700e+01,6.038605945007977205e+00,3.439660882305932432e+01,2.344696673154431821e+01,6.918207200307487703e+00,1.119236001688076021e+00,7.117753548872586578e+01,3.657607747307561397e+01
-1.059585294498221053e+01,3.810890470254005891e+01,-1.885279844453477072e+00,-7.401868322005338285e+00,1.072247587910806033e+01,4.243487680209700841e+01,2.107563732045852234e+01,1.557878071696237487e+00,7.893981123776083741e+00,1.069265981970594126e+01,8.324572592284434691e+00,5.016580874420248470e+00,5.687407916836775712e+01
4.713730973354421039e+00,7.888451756262963022e-01,4.459353937507567167e+01,2.200208569354473553e+01,2.683737615487038752e+01,1.062681050490299128e+01,1.740803163228873274e+01,-1.494019082513345076e+01,4.862487688031165156e+00,1.345906383594828704e+01,-1.113420194564009869e+01,-5.128126424390955229e-01,2.939452639213551599e+00
4.463536419456487891e+01,4.618970128361581828e+01,1.479405051494494217e+01,3.717120620073203696e+01,2.005422021374496921e+01,2.648402808310680356e+01,2.799799759587223136e+01,6.104392311989460040e+01,1.946468603798383867e+01,1.811324820542621694e+01,2.240304605731133591e+01,1.531523124641304356e+01,1.207476325228520153e+02
1.928676011189115025e+00,2.379750889177668682e+01,2.115869323078653252e+01,1.887159916969970297e+01,2.246612647515969030e+01,1.596013429246409920e+01,3.553836812146104140e+00,6.341351856836616463e+01,1.394913051536327586e+01,-4.887261392024058182e+00,6.791507331679119019e+00,-2.906694157914064824e-01,4.605655575328006179e+00
7.038378758687472647e+00,2.375268406322042836e+01,-2.893829638040823937e+00,4.044458801617347721e-01,2.939931124477099900e+01,2.953082047685840372e+00,5.397141199477867524e+00,-4.192977147541128602e+00,5.071759779002031898e+00,3.942491780368780496e+01,1.075432608569643911e+01,2.279504726466656095e+01,1.470188035721383990e+01
7.412182389976698005e+01,3.656524157742444459e+01,3.913179167650473289e+01,1.878754028832204881e+01,1.909137546296879151e+01,2.752211414519455346e+01,2.710781462268240816e+01,4.645862021018843713e+00,4.795009690079043452e+01,1.892731317236400912e+01,3.152862096504729550e+01,3.443540104232300791e+01,2.208257227077279339e+01
3.035514953424176809e+01,4.429000567405972255e+00,2.732040100837386021e+01,1.920448513453444761e+01,8.439125099216131787e+01,1.382084783224464708e+01,2.825509276839591877e+01,5.742734480727796154e+01,2.889280995918373662e+01,1.356334558431282034e+01,4.155657872659793384e+01,9.338272685256049144e+00,4.019980953309265459e+01
2.418223342517214292e+01,2.686409726255819308e+01,4.313302498202522628e+01,7.564742087958394201e+00,2.978781974611325367e+01,8.284438861726286518e+00,3.869744720514076874e+01,1.277331972656444314e+01,4.091389860355762664e+01,1.176224481238784758e+00,3.409504718578914861e+01,3.144019339266458601e+01,7.596979833067963206e+00
3.501812628215372314e+01,2.451386325902082319e+01,2.641329248158246301e+01,3.884670252612077945e+01,2.383823718008125780e+01,5.691315559989574524e+01,-2.853758752879063554e+00,1.053377218356838263e+01,2.507166484820820074e+01,1.326812828663729427e+01,1.918526096120368862e+01,2.153040948517330833e+02,2.914172566369795803e+01
1.416956555455258204e+01,1.247076556637060207e+01,8.693615128674158754e+00,2.399143104820864991e+01,1.476782876992656668e+01,4.463007358675874059e+01,3.185694118189348956e+01,1.424091036148106859e+01,2.412917663845032479e+01,1.804451560244415020e+01,6.895705424417299945e+00,2.818246135997302915e+01,4.429278675158757750e+01
-1.305688241891099466e+01,4.148286224498263408e+01,2.137889486876083112e+01,-7.761343387253447190e+00,-4.056300897841554232e+00,1.520107090177084253e+01,9.296014387703953830e+00,-1.701654791893629692e+01,1.194754967887301333e+01,-4.755932370765964201e+00,-3.917686833121913903e+00,3.264305478809893746e+00,-2.037024311027710155e+01
3.265352773517763296e+01,-5.210348337632995097e-01,2.975483526649511745e+01,2.092166864675900584e+01,3.337493218239405479e+01,6.042850973214582311e+00,1.261591535281302967e+01,4.359775318668683752e+01,2.710129655138474192e+01,6.309310351187883725e+01,1.027627763567694785e+01,3.112402641085103117e+00,2.811769379282761960e+01
-1.063381254410737498e+01,-2.172201100460533141e+01,-1.892137823000665264e+01,-2.100574294336921355e+01,-2.988690270519582626e+01,-2.343424267920411452e+01,-3.150873637084152534e+01,5.602793384984763314e-01,-1.775799824880576239e+01,2.376332587229260440e+01,4.439596347620545558e+00,-2.526101965466599353e+01,-1.398002941252949149e+01
-1.016306269992827005e+01,1.550197247462634209e+01,3.921144467870767159e+01,-2.163197716464209108e+00,9.556646815991953758e+00,1.638018968219396143e+01,1.364720815960756539e+01,1.210009928241693444e+01,3.246064337306862946e+00,8.523506764680934822e+00,-1.050184158578226601e+01,2.224190866387666432e+01,2.518385349721214439e+01
-3.030737008816957623e+00,2.661368204934952431e+01,3.456839373307418839e+01,-9.750181830380284964e+00,-1.005512750471277350e+01,-1.357499658029747591e+00,-7.554938483566268737e+00,2.394436551349613396e+01,1.316555797126312122e+01,2.390704076353759433e+01,5.198363058813562532e+00,2.335603353000227145e+00,5.981952405894707425e+01
-4.632991980977871016e+00,8.560031374823376282e+00,2.049030543277018523e+01,1.908739504808809828e+00,2.438696640050308773e+01,1.897664138410589629e+01,4.990999701906986274e+00,2.058015143265075864e+01,1.138554419341669721e+01,3.934766093652768149e+01,7.280331235032759807e-01,3.082608763887699865e+01,4.409589037962938818e+01
2.292960038543605350e+01,2.367631814729507056e+01,1.742445961858831183e+01,2.942482526504453233e+01,2.104553066740475487e+01,5.187955194707873119e+01,1.245348789590187621e+01,5.149628183642633417e+01,2.015953068747863597e+01,3.320296338631671063e+01,1.675932105058217658e+01,4.248460846921523704e+00,4.196059137339675260e+01
6.474691441868199782e+00,4.790849927511126083e+01,3.089167759862684548e+01,6.884364229689254877e+00,-8.148199522605875655e-01,1.419746836605462015e+01,8.526810630993614026e+00,2.985303102355253557e+01,5.911534609906100712e+01,4.868585375067707943e+00,-2.855402679729916127e+00,6.670734552418637442e+00,1.495931902166874039e+01
1.401238274392182070e+01,3.689427065136951711e+01,1.645555663966278814e+01,2.395354051453412936e+01,3.921209725905896448e+01,5.399049305348042793e+01,4.823703284938432034e+01,2.727720387521078393e+01,2.717463112008866588e+01,2.165910924638170343e+01,5.450459714320854943e+01,4.228925079395086328e+01,1.407152248997866550e+01
5.797680136589150379e+01,-1.130076741672408236e+00,2.794621753243715645e+01,3.256741183056568900e+01,3.402258394971805266e+00,1.320030382141460379e+01,1.814981260557594922e+01,-4.478455484704029210e+00,-6.187376394684839020e+00,1.533753366953479258e+01,2.095003925119705901e+00,-7.034143901105993635e+00,3.830572443897786883e+01
6.209703456022705126e+00,1.182100629199879194e+01,2.073061752033386274e+00,-6.187733102207857883e+00,4.672031052669868956e+01,-1.296557739360513750e+01,2.979939635815769261e+00,-6.447238541969254833e+00,-1.942488503080580742e+00,1.749148963799201795e+01,1.352617354786057602e+00,1.446922137940178921e+01,1.373923862474686564e+00
2.559862592536993731e+01,2.070486956733856232e+01,1.754021881264512928e+01,2.304479363632501432e+01,4.358147233760340633e+00,1.238789498124813271e+01,3.520518857565092219e+01,-1.231773545257854208e+00,2.047846684874828238e+00,1.013002491527014381e+00,9.371705111789951914e+00,1.605386004592004978e+00,2.790683235145916541e+01
2.563235461036166996e+01,7.611545115788637794e+00,3.278060601288660791e+01,3.425438203228156908e+01,3.558321764736548687e+01,3.202167522394581578e+00,1.021571265899159719e+01,-2.630997106201447444e+00,4.713035982065377216e-01,3.840721441111206502e+01,-9.996946539477495897e-01,4.916478536760773466e+01,2.335317571573852291e+01
2.918631706527846603e+01,-9.232671937400100948e-01,5.199830677646453836e+01,1.087202689796473720e+01,4.991789551822561322e+01,1.101239916760074777e+01,-5.181906887629600389e-01,1.047854577418574706e+01,1.617765450401692817e+01,2.461271272028032531e+00,1.861610677062759933e+01,7.118726418576710557e+01,9.274932583948865883e+00
5.743414661283574674e+01,1.693444994315072094e+01,1.063525779530511706e+01,2.552335771794835750e+01,1.561461447195179986e+01,1.193038806647957095e+01,1.574231692217736800e+01,2.558856625295723219e+01,2.594638166734744900e+01,-2.198749560010016424e+00,3.400776937161635516e+01,2.968648122677876700e+01,9.812611885163422087e+00
4.291629259745767655e+01,4.946499080393652292e+01,5.291209738184691247e+01,1.849612618599880065e+01,7.287489492838166427e+01,-3.303584129572847417e+00,1.665258856974122281e+01,7.374539197984029570e+00,4.834796845956907418e+01,4.978836680715068042e+01,2.739776068416360744e+01,3.235928638943375013e+00,1.007246556407147153e+01
-1.694636472620284451e+01,8.237685734243815006e+00,-9.636780710716861265e+00,4.365340844267068476e+00,8.228021970487094450e+01,1.892422354626011938e+01,1.117388008412553191e+01,-1.463386021103575274e+01,6.098310937783573138e+00,1.085882657855436584e+01,2.683810087297894142e+01,5.557148291442771892e+00,2.205433218632060655e+00
2.444148967996037758e+00,6.753406755113439353e+00,-4.077974743603296481e+00,-9.126468221442223250e-01,1.682694186309447915e+01,3.090461599436912010e+01,-1.729564970352881303e+01,-1.749464798008381550e+01,2.343774557246595691e+01,-3.075135787925236119e+00,-1.417036373164181384e+01,-2.681052868277925683e+01,-1.005312145302774773e+01
3.995264693819611068e+01,2.806550106291516400e+01,5.540893209161850308e+01,3.259108795931555846e+01,3.887749631105499049e+01,8.138757344220903178e+01,2.486398930995520473e+01,1.238976079739756919e+01,2.936896845766676645e-01,1.372351532727946122e+01,1.955292060868993076e+01,-1.782599948708225579e+00,2.384945076005044839e+01
6.304710707756387755e+00,1.499901209542113634e+01,1.867030630036569994e+00,2.573452936097940125e+01,3.652362695288358108e+00,4.325686529273891523e+01,3.039627221012231573e+01,1.481497060477001249e+01,3.552381477301038259e+00,2.051896265548904807e+01,1.773612132543541975e+01,1.490559362097538276e+01,4.772822165463740873e+01
3.597863746391833928e-01,1.815825321140156490e+01,-1.113012171921052662e+01,4.341066722744647777e+00,3.363747806082538006e+01,-8.206522650638972127e-01,-1.376909199344002133e+00,-2.825391296075163705e-01,1.656728840189878582e+01,-4.230344063658099785e+00,5.984260175188452768e-01,3.953078972216897746e+00,-5.262042966801877775e+00
6.288552027455297733e+00,3.784473277079356279e+01,6.736180672947904569e+00,2.475559487246088253e+01,8.785736834245007287e+00,3.876769055794954255e+01,3.433534793316746203e+01,2.898787095454846607e+01,2.594663346701716833e+01,9.329830147545777663e+00,1.965261481222369966e+01,-1.721493159288079777e+00,-9.714097082827766627e+00
3.414917804996109396e+01,3.155732012700094202e+01,5.934677200520484419e+00,7.788930689447150257e+01,8.096217357641773305e+00,2.080421607957898900e+01,1.107454432614807027e+00,1.048237380278760789e+01,1.560019703232981225e+00,2.316259115188506712e+01,3.862417093363394116e+01,-7.046848119202060445e+00,1.168174202617240987e+01
2.895827560481853169e+01,9.248838838732568846e+00,2.921548353535666820e+01,3.056878956698945160e+01,4.578775515471762958e+01,1.540476868294737223e+01,5.111468208026141014e+01,2.477433798469760973e+01,1.904087855575902566e+01,1.545149640651064971e+01,4.360896245527410287e+01,1.491487760121943573e+01,1.408912947342847666e+01
4.952704394122087450e+01,-1.861637543304081710e+00,4.252791884251369936e+01,-9.215988960125326201e+00,-1.642018391908987596e+01,1.527166772125350924e+01,1.533974198482527029e+01,5.323642775900540158e+01,2.189832028365932359e+01,3.765183658150540680e+01,-1.728576687140988710e+01,1.301330435936392860e+01,2.587195546554979231e+01
2.852331009799444317e+01,4.141637692952669880e+01,7.268137462905277069e+00,5.569805070915261780e+01,2.234694866659344825e+01,2.283296516556242040e+01,7.414438638161126249e+00,4.674040108864319976e+00,5.425531553782455063e+01,9.136101857510146473e+00,2.667450581130377429e+01,1.111177855151833960e+01,3.872069831610039614e+01
1.593723724745664860e+01,6.241113366822892061e+01,4.949515097255768659e+00,1.461113175490435800e+01,1.572735402114349057e+01,2.278505248317482668e+01,3.268182435718172485e+01,3.545153427634527077e+01,4.084546549383070868e+01,9.840248806317516639e+00,2.300211699259343945e+01,5.752780035965098904e+01,5.490264176252983574e+00
5.973438277922691775e+00,2.678426680104626456e+01,3.433029514109819758e+01,7.975424444329783924e+00,1.174033992958722550e+01,4.422434968183073067e+01,8.611118573742105653e+00,1.074710961358375272e+01,1.416359382551677193e+01,7.564391152010476560e+01,7.529823929304217067e+00,-9.880562200417266183e+00,-1.025617842710860117e+01
2.363769825863874985e+01,1.227394918479698305e+01,4.793351112389149193e+01,3.924510949766058410e+00,3.363841844322512031e+01,4.848219313429291688e+00,1.690415550499258401e+01,2.288016734059203472e+01,4.166128882975367986e+00,2.878097944341831749e+00,4.844635879502899911e+01,4.882866380307913090e+00,1.607385802224526472e+01
2.596446800890763740e+01,3.990481416632904654e+01,1.368066526033481667e+00,2.732886574751352438e+00,1.741961688076206016e+01,-3.745795444407507890e+00,1.557222498019856260e+01,1.922422019479901678e+01,-6.798617581375838270e+00,2.648348819579967373e+00,-3.172439578726324427e+00,4.565925264765128588e+01,-2.758961081896466272e+00
5.184095444646501072e+00,1.652541625565979899e+01,1.014817821401669384e+01,3.138229132010866351e+01,7.544995195225202345e+00,2.387973998331886705e+01,8.051807321085163949e+01,2.316041771591658005e+01,1.956989279725663167e+01,4.179355891723861305e+01,4.387616222209249628e+00,2.242423234269882215e+01,1.558626550445095305e+01
1.555609529537192337e+01,4.108921954880284488e+01,1.888538687304911079e+01,3.184540140222608073e+01,1.161258032945900709e+01,6.223479502550759435e+01,2.877568099633495535e+01,2.467023716708116510e+01,7.851531040745335588e+00,1.642124812087852348e+01,3.936609330372962035e+01,2.742766925471029538e+01,3.951279858943766765e+00
2.914128582880723428e+01,3.264172334577253309e+01,5.018358107962784942e+01,3.056653962177647621e+00,1.427963466261420145e+01,8.329615833598186470e+00,9.280080384753729206e+00,7.633033344008194376e+01,1.306843575824816206e+01,2.911829908091964469e+01,4.424972660741087971e+00,3.090931969237179899e+01,3.767394716469203786e+01
1.329695440066400636e+01,9.357396172060736816e+00,-7.634470474342928137e-01,1.987370571135317832e+01,3.070665251200573920e+01,7.599044796119048328e+01,3.290828588753279149e+01,6.492901398892501952e+00,6.167989796779258072e+00,1.918165317073163223e+01,1.144512142147684308e+01,1.212747992867619828e+01,6.193018229371145544e+00
3.837312372390773163e+01,4.764890423861576352e+01,9.532862781998278479e+01,1.907171227866770735e+01,-1.597086546950850172e+00,-2.644886740149813065e+00,7.598257001215734441e+00,-4.756363762126158079e+00,-1.854089003446597772e+00,5.855981975017804153e+00,2.190799414067340223e+01,-9.253075722431409744e+00,-5.753963162676071441e+00
4.032764515597986588e+01,3.080215568532299031e+01,2.754599149688221971e+01,1.980827557280501949e+01,2.019848991330661292e+01,2.868444487474572568e+01,3.626165661043883404e+01,5.454418852154894193e-01,4.055010761239907424e+01,5.035034489503016886e+01,3.740571648589381937e+01,2.045196999096746637e+01,4.822390111831940374e+01
2.586500131755824938e+01,-2.861039331240107231e+00,2.718752303059255837e+01,5.594235078853345300e+01,1.052215203710486335e+01,2.277041878314939893e+01,2.160328030490629558e+01,4.201359514892558877e+01,1.858727366996310337e+01,2.455794797001287577e+01,6.280013525388654649e+00,7.606664365573460884e+01,2.165736033907908009e+01
2.723831676809733437e+01,-2.837428095905806913e+00,2.847631065048326349e+01,7.743384662049500378e+00,1.724437628467730832e+01,6.559246556354599988e+01,3.366482703876561455e+00,4.039640900585024497e+01,4.840602113951434404e+01,3.861855745297144438e+01,1.825926621484690671e+01,5.614414691187702999e+01,2.878359538327374167e+01
3.669766736668924523e+01,3.764083090386345987e+01,1.427437660954247356e+01,2.306116276762641348e+01,1.656072579765140418e+01,1.963654016275418002e+01,2.338377564409137577e+01,2.257997792892532729e+01,1.748014027547746707e+01,2.085210032731162855e+01,1.063211704367110855e+01,5.866256972969755878e+01,2.586324717818694907e+01
1.474267166653303285e+01,2.615166725290492522e+01,5.687767599772533345e+01,1.918708042536500402e+00,6.992689007296378101e+00,2.217688113974955755e+01,1.179818695869308876e+01,2.072860631152784450e+01,1.826466785497957446e+01,1.062297293919964325e+01,4.848465553655159965e+01,3.319834964053397286e+00,-4.374306035261674275e+00
5.716056610743972044e+01,-6.059623800178759900e+00,4.917069227456639169e+01,1.876438709951468908e+01,1.550542870532634865e+01,3.460765252805249048e+01,-1.677951884367538504e+00,-5.843348587622437806e-01,-2.677136080426468556e+00,4.360965384337632145e+00,4.500677436547366028e+01,2.767467397018801734e+01,1.792500681726571443e+01
3.565074173915093780e+01,1.808213175372787163e+01,3.220397896343958877e+01,1.785773386350289371e+01,2.921681428473776876e+01,2.912913076788241540e+01,3.196159042810128170e+01,2.928062743306277582e+01,1.827083087027123298e+01,1.827986754283060478e+01,2.135190145661330163e+01,2.831240991212345293e+01,7.273719841530096986e+00
1.641631044829962605e+01,-3.411151845892695711e+00,4.481743893847000493e+01,2.841911012916641610e+01,3.488988260850721446e+00,2.790526206948242915e+01,5.108548793353707396e+01,3.565605467624401825e+01,1.502728810199533882e+01,3.988008217230783004e+01,1.044081475244531276e+01,1.562200585318544022e+01,1.495428290067778399e+01
