1.000000000000000000e+00,7.776026877338985122e-01,1.043150502904313104e+00,9.308127385864847225e-01,9.605312574786287749e-01,8.245434375149418571e-01,8.062227808764356185e-01,9.477434120233279025e-01,9.546187435671642518e-01,8.305440967026096466e-01,9.501301148866715396e-01,9.083628147781597217e-01,9.300804547534134992e-01,9.549170814250820261e-01,9.455262193065286924e-01,6.582946661901692975e-01,8.740607415234583621e-01,8.775526505422704959e-01,8.461661518081309286e-01,1.043699715779116577e+00,9.455329997123904651e-01,8.104469737283191977e-01,1.006224412581106176e+00,9.917889285013949952e-01,9.057591389272394711e-01,9.554595138940238375e-01,9.437361921590210478e-01,4.018800577155606235e-01,9.508284966904340108e-01,9.384406951809775022e-01,7.982083411478217982e-01,9.560358483922744011e-01,8.307475088784627149e-01,8.803122757280115174e-01,9.609991054830910873e-01,9.963996044873993929e-01,8.864214214094674471e-01,8.558417909728786022e-01,9.527134495200063613e-01,8.150983321494943423e-01,7.820382309217979722e-02
1.000000000000000000e+00,1.147708298779312797e+00,1.008501025739837909e+00,1.131222182568627943e+00,1.060483488457110157e+00,1.105711167883437485e+00,1.046711985507886133e+00,1.085224568971652426e+00,1.023685397579529699e+00,1.020423099186370530e+00,1.122887843608002534e+00,8.753341640803972146e-01,1.068936889402887225e+00,1.063650537262147866e+00,1.016073367995491861e+00,9.507480254755421578e-01,1.180609094009591020e+00,1.049640910342620082e+00,8.614118492833144902e-01,1.192356543211234632e+00,1.108870279222798239e+00,8.554984373541087983e-01,1.179664535594053598e+00,1.116783932502553922e+00,7.845613066006712488e-01,1.176283175215742771e+00,1.213882950126678573e+00,8.288841149398449293e-01,1.212255769662937466e+00,1.177632544380796231e+00,9.148786180821456560e-01,1.146724053035391266e+00,1.103845863449392617e+00,1.049434536235023918e+00,1.076691793369107364e+00,1.148819543974062718e+00,9.343571588529788752e-01,1.008524838136868329e+00,1.109354464629082271e+00,9.512401483475029229e-01,1.073764223856637640e-01
1.000000000000000000e+00,8.332521217494534005e-01,9.096817895696442946e-01,8.994771582617505645e-01,6.952137982467265775e-01,8.316432834801907870e-01,7.233586179286012330e-01,8.521182129641116099e-01,8.973889518551158018e-01,8.313477825735915427e-01,9.346811662679403998e-01,7.144607572965572251e-01,7.345482522584925178e-01,8.559203246290219003e-01,9.555500969606604000e-01,6.175889934265118564e-01,9.558652979276995865e-01,8.892462602066032451e-01,6.683691825538885523e-01,9.331905283613175506e-01,8.841045444317765511e-01,4.435914929340636359e-01,9.366774390591886545e-01,8.598340699697586409e-01,8.690208648215884679e-01,8.677666276402449252e-01,9.035813375200734132e-01,6.548024075975765745e-01,9.099378903553637654e-01,8.008914891334295572e-01,8.774984574975800422e-01,9.681647023290413934e-01,9.019396658167442293e-01,7.794709567483909529e-01,9.451944318560602243e-01,9.256979387073234200e-01,9.030363025145681233e-01,9.579009708398277256e-01,9.106996260257083087e-01,9.942541490383480784e-01,9.673252876787104271e-02
1.000000000000000000e+00,9.805128214979123014e-01,9.017582206067649153e-01,9.229058039794407753e-01,1.015770372620228068e+00,1.040537499664771159e+00,8.054477908119541674e-01,9.005354956811437717e-01,9.678617868981611583e-01,7.218717632254596506e-01,7.424844044431760937e-01,7.620063194488327918e-01,9.518829952565203145e-01,9.906072494350010027e-01,1.001917454996996915e+00,9.464293641962212567e-01,9.660832779154393535e-01,9.514175261086985635e-01,8.849874366837560125e-01,8.468537030659448739e-01,9.860845566703452247e-01,5.283824910466184965e-01,9.239965301915004092e-01,9.513897369058436082e-01,8.486738958529491672e-01,9.045024043886988885e-01,9.752884513611670414e-01,7.066571746623322436e-01,9.038493581216058281e-01,9.657984385861753118e-01,5.463412633916799876e-01,1.006947300713756821e+00,9.690011442152171028e-01,7.594497127861703500e-01,1.044045886525218236e+00,7.406642116561719114e-01,7.660427011635255745e-01,1.067465237231292496e+00,8.418169100484711453e-01,7.556842757993141868e-01,-1.192170922869370958e-01
1.000000000000000000e+00,9.296691075355631995e-01,9.908477280970948708e-01,9.438085042036737926e-01,1.002486655007581717e+00,1.041858692627625871e+00,9.447824440816433578e-01,9.884025173396395747e-01,1.030199043592075814e+00,8.376835943801024253e-01,9.357959491792436912e-01,9.341174570491260765e-01,5.382350724670931230e-01,9.910273198476425849e-01,1.006140656393722521e+00,8.160013441889939489e-01,1.063119592942449509e+00,1.012578329913350839e+00,4.847858045541280081e-01,9.446581113312643163e-01,9.227479177644608566e-01,6.613106805923468778e-01,8.931981674243644198e-01,9.042914117081873870e-01,9.888653114660505006e-01,7.463473744766211393e-01,8.625846813310250605e-01,9.484986118429737934e-01,9.935208822302452614e-01,9.498800868471859449e-01,9.348220093012743481e-01,1.028852105462969124e+00,9.400716143172801464e-01,9.606072402548926359e-01,9.526982958557784764e-01,1.089685357273447730e+00,7.835643110900943897e-01,8.912571950434464707e-01,1.112528046468094445e+00,1.061005936186005139e+00,-1.184352560350741407e-01
1.000000000000000000e+00,9.043648679257084710e-01,7.433839970006543840e-01,9.227960969400261781e-01,9.576969984671379610e-01,9.028844479245583532e-01,9.541884030644124381e-01,9.412125217543325650e-01,8.476943902816853615e-01,1.054560879142384389e+00,1.076633941359531166e+00,9.705248377771029666e-01,9.024921366242536491e-01,1.000273877700212699e+00,1.002361269901834495e+00,8.730243765013623314e-01,1.117375099791179993e+00,1.053983515341935906e+00,9.575193480669998980e-01,9.742554961800011792e-01,1.022398754617400041e+00,1.022132279017192946e+00,9.434775643560920910e-01,1.046018855735748598e+00,9.778677209828072758e-01,1.149004273115750152e+00,1.025803720620045212e+00,9.928273650944281492e-01,1.037654482729251093e+00,1.026810406220827199e+00,1.037846937329400365e+00,1.049068520938117866e+00,9.844185794878960172e-01,7.955836062412042775e-01,1.022080464317152604e+00,1.014848612611534806e+00,7.610232013143569674e-01,1.067699606652590782e+00,1.086212258766972028e+00,1.009807782507619045e+00,7.992637138526383078e-02
1.000000000000000000e+00,9.047570890997167492e-01,9.949949738007147770e-01,8.806796138352732672e-01,9.648174034911395358e-01,8.265158239984081723e-01,7.277981754141893411e-01,9.511992396389469251e-01,9.936261377434066899e-01,6.306388940336747906e-01,1.051517373459402771e+00,1.021760983475153095e+00,8.093176273809484789e-01,1.001361816385219150e+00,9.156165218210270407e-01,9.050659546716222081e-01,1.012509055662168533e+00,1.033378540782049493e+00,6.757262478597744204e-01,1.050590776743686616e+00,8.878607383820737997e-01,9.875751804028963798e-01,9.316143545113089175e-01,1.031420052269285570e+00,7.945973750108206168e-01,1.009729265515020069e+00,1.048211107905597350e+00,8.278706207115387183e-01,1.010704999935357673e+00,9.110256562749785569e-01,8.832417941476702339e-01,1.068870002862815305e+00,9.943210852801939170e-01,8.788264204038408467e-01,9.005663448627274636e-01,9.570957641935045057e-01,9.967920098554371444e-01,1.044610016124063900e+00,1.041142298112216924e+00,6.057471368069351492e-01,1.008923201833822059e-01
1.000000000000000000e+00,7.880174509778988812e-01,1.027213264119948510e+00,6.654980688265130784e-01,1.047502069292214566e+00,8.878532607144631328e-01,9.523715207067123822e-01,9.800834020531166146e-01,8.763429278389546218e-01,8.300066396677495684e-01,9.916499171513242228e-01,9.546047640590074046e-01,8.312356257892956624e-01,9.413457595019847357e-01,9.784611403726758416e-01,8.213054179272034627e-01,7.972383582784130507e-01,9.676671308365827340e-01,8.675082733194978690e-01,7.600316812958357593e-01,9.306219777442658048e-01,8.112768911753877044e-01,8.080323678145060473e-01,9.540148507206652750e-01,8.928253874233466059e-01,1.005084491154282000e+00,1.028877662467413856e+00,9.824922148513467457e-01,1.033294989727142177e+00,1.052263512665975842e+00,8.079270261469450043e-01,9.816986409557199034e-01,1.058661263275852749e+00,8.924110435309395850e-01,9.524628168185986787e-01,1.006404773387714391e+00,1.067636373352057522e+00,9.372725483562893700e-01,9.949435999570677147e-01,7.860089365164006914e-01,-2.618246307137673812e-01
1.000000000000000000e+00,9.317463647918438063e-01,9.728856438833691778e-01,8.740726741253630472e-01,9.639613678559347809e-01,1.039119808975500492e+00,6.632088110179067408e-01,1.069278219311139422e+00,1.036788508915089002e+00,9.740438693910894452e-01,1.025926432518968978e+00,1.062247196517478676e+00,8.506854282963962621e-01,1.096555914922448860e+00,9.940826555791471009e-01,9.927536660542629621e-01,9.020260012828423823e-01,8.944752619152045447e-01,8.683483672891302296e-01,1.048251971632525592e+00,1.079108287081790962e+00,9.169195933885273542e-01,1.030358872442744600e+00,1.074312045556231388e+00,9.093020333185209969e-01,1.056456068978877338e+00,1.035815896469503450e+00,8.630472582345642962e-01,1.037634904478422992e+00,1.031383456545727828e+00,9.411829328707698172e-01,1.075767251963366977e+00,1.095650123179231494e+00,6.251135861453896991e-01,9.794489217604507303e-01,9.127841343641672767e-01,9.017809920408247359e-01,1.020610474419432201e+00,9.915211953216889196e-01,6.062256009425669445e-01,-1.895631493938637613e-02
1.000000000000000000e+00,1.008280291743689494e+00,8.931822218368830057e-01,7.403359606151718175e-01,8.664139794278434836e-01,9.208637810968082205e-01,7.506443530130333386e-01,9.808673550869659863e-01,8.063096719614851748e-01,6.496624009044711379e-01,9.738831674037241593e-01,8.744659419588114435e-01,7.941880769920128813e-01,8.527410889248820958e-01,9.562145156781388655e-01,8.065044233488063430e-01,9.521180209793145277e-01,9.572017037449048749e-01,8.380138547043542996e-01,8.829879940453823073e-01,9.152697153851349077e-01,8.813359650356925590e-01,9.050956342888740735e-01,9.662744321680389881e-01,8.583687324619555525e-01,9.215957776905324694e-01,8.392092252886014236e-01,6.703866347414747517e-01,9.247991022337115341e-01,9.171030646519857665e-01,6.753225750753042433e-01,1.007420699413444254e+00,8.973525877515879934e-01,7.331570215446090444e-01,8.660513389135213735e-01,8.667094642913651947e-01,7.593074319662850291e-01,9.468933113470434648e-01,6.994180225824878638e-01,8.398673506664452448e-01,4.822310790116502571e-02
1.000000000000000000e+00,1.040424614754944077e+00,8.972385113202069329e-01,7.950503084907892815e-01,1.125302769824415128e+00,1.111002472778939598e+00,8.604845184683609371e-01,1.160695208781619803e+00,9.166426448947192496e-01,8.296305924932951825e-01,8.707399653472989165e-01,1.134499230340854092e+00,8.464151282237308838e-01,1.135072516191229619e+00,1.084766682820786921e+00,7.036669514802526004e-01,1.147008009103906545e+00,1.110843226709390841e+00,7.763787068362011379e-01,9.882874515846911123e-01,9.368350465134978045e-01,4.743446490266092774e-01,1.067297388991291562e+00,1.192679781850481291e+00,9.625851359595267720e-01,1.235397540006927031e+00,1.007213846950557379e+00,1.163625336461316273e+00,8.935678894171087405e-01,1.070450461168356515e+00,9.883511500125107263e-01,9.960825466891013447e-01,1.050138624997416281e+00,8.809954122262367848e-01,1.090969317229709912e+00,1.072003110346456456e+00,6.629318068896884464e-01,1.125756621122629086e+00,1.227602444902517131e+00,1.043139760240749947e+00,1.453741185528504842e-01
1.000000000000000000e+00,9.839427182541633510e-01,9.168256409006191321e-01,8.936109629247968034e-01,9.214769071218517071e-01,7.713451410018945520e-01,1.006997725897018192e+00,9.771532580088422293e-01,9.932591350734080171e-01,5.372406641177184250e-01,9.371107153759044017e-01,1.012981892289111174e+00,7.583077112056642033e-01,9.743555560877127375e-01,9.913292067010158748e-01,8.942774130102271180e-01,9.065164911416191407e-01,1.026178992418309344e+00,8.351091413631175353e-01,9.498704576365388785e-01,9.851020637152765325e-01,8.290208421451760179e-01,9.483501183791509526e-01,1.004609613090892806e+00,9.440320772006336458e-01,9.201301225742111178e-01,8.989772745501887208e-01,8.913061563793502895e-01,9.489679731458520173e-01,9.774795408631674620e-01,8.746310198668127978e-01,9.443097647362296287e-01,9.047878862325343663e-01,7.270748056395083259e-01,1.043923225942891442e+00,9.704748727777592343e-01,9.070996349663706937e-01,1.011919737465456492e+00,1.005241352234373720e+00,7.763088057006723997e-01,-3.156754160866128561e-02
1.000000000000000000e+00,1.001458436764359528e+00,1.132383973958907886e+00,8.731740487351193902e-01,1.053105963573869319e+00,1.100871581582720360e+00,1.021506500346078594e+00,1.014700462112400503e+00,1.112415725324491955e+00,9.545199918457422106e-01,9.995501339333815460e-01,1.061675186552519357e+00,6.849631470897310503e-01,1.044471437456516494e+00,1.116696708861666831e+00,6.776346837464317652e-01,8.883896800528409132e-01,1.059186411377517789e+00,8.376128617593667780e-01,1.016028292599354677e+00,1.100240317908594667e+00,9.046719293027060127e-01,1.104470510115667548e+00,1.016623276751978944e+00,9.014648196019749982e-01,8.783765321184319186e-01,9.027636264717281422e-01,5.101539006869902915e-01,1.022725492268528269e+00,1.085946186437010796e+00,8.356174880767852642e-01,9.994848307946789800e-01,9.997532992537899732e-01,6.663372407508703077e-01,1.024300023501692580e+00,1.039711564235522134e+00,1.001262527348251608e+00,1.120839830217136068e+00,1.069156023886125073e+00,8.634583928770225292e-01,1.869468995345876239e-01
1.000000000000000000e+00,9.430208864563929261e-01,8.664223885209524356e-01,8.235153475147275470e-01,9.451900719138000007e-01,8.745119304656134851e-01,7.943556920506676944e-01,8.670510378095640514e-01,9.815826483138632153e-01,9.363682571714155856e-01,8.158748407762177468e-01,9.816655471211527262e-01,8.383680504874185813e-01,1.014120430174967558e+00,7.399326250651517833e-01,5.611337142097159170e-01,9.252598169946308904e-01,7.989980252588763099e-01,8.910916919235009059e-01,7.676760925713503880e-01,9.024281038203316729e-01,8.683843269601357884e-01,9.718074972876502571e-01,8.880520689895547992e-01,9.564297685354594680e-01,9.006872288672533866e-01,1.076971542568243123e+00,7.786118268996153891e-01,9.761389599685234009e-01,9.840834290004278895e-01,7.761939450203401147e-01,9.129355276442677747e-01,9.765810869407336448e-01,7.906943280620509773e-01,9.365893206575207630e-01,9.457081894593588611e-01,9.903008395471357694e-01,9.489205182418246620e-01,1.042983031579573394e+00,8.770403440879412926e-01,6.311222118447691598e-02
1.000000000000000000e+00,5.836092871209780375e-01,9.200116091167120924e-01,7.295494315913979566e-01,6.470535249192822524e-01,8.420401331070467288e-01,7.074996460135533072e-01,8.820377354994904939e-01,9.175994879502854529e-01,8.809475112434784760e-01,8.695137843585516446e-01,9.685742858204512418e-01,9.748430752925206777e-01,1.040345111374047837e+00,9.220625934983349703e-01,7.549993540676804837e-01,8.587069364208316236e-01,8.996652989388862487e-01,8.828894731994999523e-01,6.912484906973729304e-01,9.595867496099512728e-01,7.850418462224140193e-01,9.577061127683306196e-01,9.019411420733115525e-01,8.120794077715142167e-01,9.985350111559837538e-01,9.353156321104819648e-01,8.633472034104832105e-01,9.451412782177911476e-01,8.474912543871071513e-01,6.342706455175404212e-01,9.503402851386486550e-01,9.731395998925017610e-01,8.094083583442844843e-01,1.084240265481735133e+00,9.277862708423982863e-01,7.924621850648964072e-01,7.956715327185320819e-01,9.551985969795028231e-01,7.547813092164781246e-01,-3.474546918428588621e-02
